Row_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Membership_Type,Order_ID,Order_Date,Delivery_Date,Payment_Method,Order_Status,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Tax,Total_Amount,Website_Visits,Time_On_Website,Rating,Returned_Product,Customer_Satisfaction,Salesperson,Region,Warehouse,Profit,Cost,Revenue
3331,CUST00817,Sai Patel,female,30,Pune,Maharashtra,India,Gold,ORD103246,25/06/2023,2023-06-30,UPI,Delivered,Beauty,Face Wash,5,1272.86,3.8627313691344716,37.2,1101.32,7256.98,2,6.2,3.0,No,Unsatisfied,Agent_03,East,WH-South,1451.9,3528.04,6118.46
3332,CUST01446,Reyansh Verma,Male,20,Bengaluru,Karnataka,India,Platinum,ORD101290,23/08/2023,24-Aug-2023,Net Banking,Delivered,Fashion,Leather Wallet,5,"1,032.77",27.77714934659389,59.21,671.31,4460.0,2,13.5,3.0,No,Satisfied,Agent_01,West,WH-Central,,2526.04,3729.48
3333,CUST01270,Vivaan Joshi,Male,,Hyderabad,Telangana,India,Silver,ORD103078,01/09/2024,01/13/2024,UPI,Delivered,Electronics,Power Bank,5,"2,038.11",0.7248122805129354,87.78,1821.0,12025.47,10,2.3,2.0,No,Satisfied,Agent_16,South,WH-South,1104.23,7103.68,10116.69
3334,CUST00591,Simran Sharma,Male,33,,Gujarat,India,Silver,ORD103861,2024-07-27,2024-07-30,Cash on Delivery,Delivered,Fashion,Leather Wallet,4,1252.62,10.642615273992995,20.0,805.9,5303.13,1,12.8,3.0,No,Satisfied,Agent_07,East,WH-West,853.78,2797.55,4477.23
3335,CUST01140,Simran Iyer,Female,39,,Karnataka,India,Platinum,ORD103830,02-Sep-2023,09/09/2023,Debit Card,Returned,Fashion,Leather Wallet,1,3130.97,5.185572405232629,136.96,534.35,3639.92,1,31.2,4.0,No,Satisfied,Agent_17,North,WH-North,,2045.01,2968.61
3336,CUST00195,Karan Joshi,Male,22,Bengaluru,Karnataka,India,Gold,ORD100138,29/04/2024,01-May-2024,Credit Card,Delivered,Electronics,Bluetooth Earbuds,4,1728.85,8.510084237513329,54.03,1138.84,7519.76,5,3.7,2.0,No,Satisfied,Agent_02,West,WH-East,1533.51,3600.51,6326.89
3337,CUST00601,Sai Reddy,FEMALE,50,Chennai,Tamil Nadu,India,Gold,ORD100163,14-Dec-2024,18-Dec-2024,Cash on Delivery,Delivered,Sports,Cricket Bat,2,1253.7,10.459465801626171,85.22,404.13,2734.49,4,5.3,4.0,No,Satisfied,Agent_07,West,WH-West,130.84,1624.95,2245.14
3338,CUST01431,Aarav Reddy,MALE,,Ahmedabad,Gujarat,India,Gold,ORD101618,26-Aug-2023,01/09/2023,Cash on Delivery,Shipped,Electronics,LED Monitor,4,452.2,17.35459688155214,87.58,269.08,1851.55,11,5.8,5.0,No,,Agent_11,North,WH-West,158.67,979.56,1494.89
3339,CUST00306,Karan Iyer,Male,40,Ahmedabad,Gujarat,India,Gold,ORD104177,11/03/2023,08-Nov-2023,Debit Card,Delivered,Beauty,Hair Serum,4,1346.54,13.160355502531846,137.41,841.92,5656.65,1,22.2,1.0,No,Unsatisfied,Agent_15,East,WH-Central,245.33,3452.66,4677.32
3340,CUST00340,Simran Gupta,Female,,Bengaluru,Karnataka,India,Regular,ORD101791,10/07/2024,10-Oct-2024,Cash on Delivery,Shipped,Electronics,Bluetooth Earbuds,5,2501.87,15.53278041775142,94.12,1901.93,12562.35,6,6.4,4.0,No,Neutral,Agent_13,South,WH-Central,2294.84,6275.41,10566.3
3341,CUST00728,Priya Mehta,Female,44,Delhi,Delhi,India,Gold,ORD101045,11-Jul-2024,2024-07-15,Debit Card,Delivered,Home & Kitchen,Non-Stick Pan,2,4751.73,7.434322126571996,106.23,1583.45,10486.62,2,8.7,3.0,Yes,Neutral,Agent_01,West,WH-West,2674.91,4432.35,8796.94
3342,CUST01373,Ananya Patel,Male,38,Ahmedabad,Gujarat,India,Gold,ORD100960,2023-07-06,2023-07-10,Debit Card,Cancelled,Beauty,Sunscreen SPF50,7,764.15,,61.05,836.25,5543.14,2,20.1,4.0,No,Very Satisfied,Agent_17,West,WH-Central,,2341.35,4645.84
3343,CUST00386,Rohan Nair,Female,,Jaipur,Rajasthan,India,Platinum,ORD102879,2024-06-18,06/19/2024,UPI,Delivered,Sports,Dumbbell Set,4,1567.91,19.42073801365168,86.02,909.66,6049.32,12,27.7,3.0,No,Very Satisfied,Agent_01,South,WH-Central,757.67,3300.29,5053.64
3344,CUST00935,Reyansh Mehta,Female,28,,Uttar Pradesh,India,Gold,ORD101750,15/04/2024,21-Apr-2024,Debit Card,Delivered,Home & Kitchen,Mixer Grinder,3,1313.82,12.719016343725848,86.21,619.23,4145.59,5,11.5,3.0,No,Satisfied,Agent_19,North,WH-West,583.59,2151.12,3440.15
3345,CUST00585,Myra Sharma,Female,41,Delhi,Delhi,India,Gold,ORD103864,08-Jul-2023,16/07/2023,UPI,Delivered,Home & Kitchen,Non-Stick Pan,2,"1,276.40",5.120704319664434,51.67,435.97,2909.72,4,3.2,3.0,No,Satisfied,Agent_13,West,WH-East,632.56,1301.88,2422.08
3346,CUST01050,Myra Sharma,Female,46,AHMEDABAD,Gujarat,India,Gold,ORD103394,16-Nov-2024,23/11/2024,Cash on Delivery,Delivered,Electronics,LED Monitor,6,2428.7,27.834032005051476,20.0,1892.91,12429.08,6,12.7,4.0,No,,Agent_15,North,WH-North,,5787.05,10516.17
3347,CUST00223,Priya Patel,Male,41,,Delhi,India,Silver,ORD101504,07/25/2023,,Net Banking,Pending,Beauty,Sunscreen SPF50,3,2004.85,8.788879293293984,55.76,987.47,6529.17,1,3.2,2.0,Yes,Satisfied,Agent_13,North,WH-Central,106.38,4336.33,5485.94
3348,CUST00980,Myra Nair,male,18,Bhopal,Madhya Pradesh,India,Silver,ORD103459,11-Nov-2024,11/13/2024,Cash on Delivery,Shipped,Home & Kitchen,LED Bulb Pack,9,972.72,1.6237482058291952,114.58,1550.22,10277.13,2,8.5,1.0,No,Satisfied,Agent_18,East,WH-East,-24.44,6971.97,8612.33
3349,CUST00292,Priya Singh,Male,33,Ahmedabad,Gujarat,India,Platinum,ORD101043,02/09/2023,,Net Banking,Delivered,Home & Kitchen,LED Bulb Pack,4,681.88,4.523675006701915,87.08,468.75,3159.97,3,19.7,1.0,No,Satisfied,Agent_18,South,WH-Central,851.91,1196.4,2604.14
3350,CUST01154,Myra Sharma,Male,28,jaipur,Rajasthan,India,Silver,ORD103633,04/03/2023,04/09/2023,Credit Card,Pending,Electronics,Bluetooth Earbuds,4,2515.02,5.384361741137738,175.82,1713.31,11407.54,3,1.7,4.0,No,Very Unsatisfied,Agent_15,West,WH-East,,6308.79,9518.41
3351,CUST00974,Rahul Singh,female,35,Ahmedabad,Gujarat,India,Gold,ORD101059,2023-12-01,06/12/2023,Cash on Delivery,Delivered,Beauty,Lip Balm Set,5,297.9,7.481233623064309,64.76,248.05,1690.88,2,10.1,3.0,No,Unsatisfied,Agent_10,South,WH-Central,301.25,764.01,1378.07
3352,CUST00326,Ananya Patel,Male,31,Kolkata,West Bengal,India,Regular,ORD102681,06/05/2024,09-May-2024,Debit Card,Pending,Electronics,Bluetooth Earbuds,4,604.54,13.795481374224838,104.78,375.22,2564.56,1,7.7,3.0,No,Satisfied,Agent_02,South,WH-East,418.84,1185.72,2084.56
3353,CUST01432,Aarav Joshi,Female,36,lucknow,Uttar Pradesh,India,Silver,ORD103290,09-Feb-2024,2024-02-16,Cash on Delivery,Returned,Home & Kitchen,Non-Stick Pan,4,2542.67,30.56256219675592,28.95,1271.21,8362.42,4,30.1,3.0,No,Very Satisfied,Agent_20,North,WH-East,1308.4,4453.7,7062.26
3354,CUST00877,Ananya Iyer,Male,33,bhopal,Madhya Pradesh,India,Regular,ORD100494,2024-08-09,2024-08-17,Credit Card,Delivered,Home & Kitchen,LED Bulb Pack,5,249.65,24.827885192906727,20.0,168.9,1127.24,11,7.7,3.0,No,,Agent_09,North,WH-North,,487.65,938.34
3355,CUST01182,Ishaan Iyer,Female,37,Jaipur,Rajasthan,India,Regular,ORD100655,2023-01-27,30/01/2023,Credit Card,Delivered,Electronics,Bluetooth Earbuds,3,955.22,7.363268626685951,97.38,477.84,3229.87,2,2.4,1.0,No,,Agent_04,East,WH-North,525.81,1553.62,2654.65
3356,CUST01460,Ananya Mehta,Female,39,Bhopal,Madhya Pradesh,India,Regular,ORD102064,2024-10-08,10/10/2024,Debit Card,Delivered,Fashion,Running Shoes,4,712.19,10.292350919446621,20.0,460.0,3035.56,2,4.0,4.0,No,Neutral,Agent_07,West,WH-North,,1700.4,2555.56
3357,CUST00135,Arjun Reddy,Male,33,Bengaluru,Karnataka,India,Silver,ORD102964,2024-05-28,06/01/2024,UPI,Delivered,Electronics,Smartwatch,1,1059.96,,27.28,176.25,1182.67,3,15.4,5.0,No,Satisfied,Agent_11,West,WH-Central,,534.8,979.14
3358,CUST00179,Vivaan Verma,Female,40,Bhopal,Madhya Pradesh,India,Gold,ORD103471,2023-11-27,30-Nov-2023,Net Banking,Cancelled,Fashion,Denim Jeans,5,1552.96,14.05491005204736,145.22,1201.22,8019.9,12,9.1,3.0,No,,Agent_11,North,WH-North,₹1144.31,4182.71,6673.46
3359,CUST00055,Vivaan Gupta,Male,62,Bengaluru,Karnataka,India,Silver,ORD100137,2024-04-18,04/21/2024,Net Banking,Delivered,Sports,Yoga Mat,3,1537.89,4.850966153308384,21.56,790.17,5201.59,7,12.1,4.0,No,Satisfied,Agent_15,South,WH-South,850.26,2727.87,4389.86
3360,CUST00337,Ishaan Nair,Male,-5,,Delhi,India,Platinum,ORD103531,17-Nov-2024,2024-11-20,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,4,595.37,3.0911434540225438,20.0,415.42,2743.29,3,13.6,5.0,No,Very Satisfied,Agent_20,West,WH-Central,421.96,1450.49,2307.87
3361,CUST01353,Priya Mehta,Female,34,Bengaluru,Karnataka,India,Regular,ORD101976,09-May-2023,10-May-2023,UPI,Delivered,Beauty,Hair Serum,4,915.58,21.85000813522762,30.31,515.18,3407.59,5,11.5,3.0,No,Unsatisfied,Agent_10,South,WH-East,219.83,2096.78,2862.1
3362,CUST00192,Meera Gupta,Male,44,Delhi,Delhi,India,Gold,ORD101581,30-Nov-2023,04/12/2023,Credit Card,Delivered,Beauty,Face Wash,4,1139.66,11.04568529658653,49.71,729.92,4834.74,3,23.7,4.0,No,Unsatisfied,Agent_10,North,WH-Central,364.29,2911.19,4055.11
3363,CUST00103,Myra Nair,Male,45,Ahmedabad,Gujarat,India,Gold,ORD100697,2023-02-05,10/02/2023,UPI,Delivered,Fashion,Leather Wallet,5,2295.16,,67.43,1997.15,13159.85,3,8.8,2.0,No,Neutral,Agent_01,North,WH-East,1312.04,7718.65,11095.27
3364,CUST00103,Aditya Patel,Male,24,lucknow,Uttar Pradesh,India,Regular,ORD101097,03/11/2024,03/15/2024,Net Banking,Delivered,Home & Kitchen,Storage Boxes,4,1996.74,5.707328012750955,20.0,1355.6,8906.72,4,1.1,3.0,No,Very Satisfied,Agent_13,West,WH-North,1546.48,4609.04,7531.12
3365,CUST00254,Ananya Mehta,Female,45,Chennai,Tamil Nadu,India,Silver,ORD103401,2023-06-13,18-Jun-2023,Net Banking,Shipped,Beauty,Hair Serum,6,3154.36,8.547287811005743,72.36,3115.53,20496.38,6,3.3,4.0,No,Unsatisfied,Agent_13,East,WH-West,4704.76,9415.84,17308.49
3366,CUST00188,Myra Singh,Male,47,Ahmedabad,Gujarat,India,Silver,ORD104131,2023-12-24,12/28/2023,Credit Card,Delivered,Electronics,LED Monitor,4,959.74,11.334325360282115,125.55,612.69,4142.08,4,6.3,3.0,No,Very Unsatisfied,Agent_16,East,WH-South,,2283.9,3403.84
3367,CUST00960,Neha Patel,Female,38,bhopal,Madhya Pradesh,India,Platinum,ORD102453,09/03/2024,03/16/2024,Net Banking,Delivered,Home & Kitchen,Mixer Grinder,1,1593.1,17.346201168654662,177.39,237.02,1731.17,5,3.2,2.0,No,Very Satisfied,Agent_09,West,WH-South,,825.45,1316.76
3368,CUST00497,Aditya Sharma,Male,,Bhopal,Madhya Pradesh,India,Regular,ORD102496,18-Dec-2023,21/12/2023,UPI,Delivered,Beauty,Sunscreen SPF50,6,2125.78,17.04994031783413,31.49,1904.4,12515.9,13,2.1,3.0,No,Very Satisfied,Agent_16,East,WH-South,1789.96,6854.16,10580.01
3369,CUST00319,Sneha Singh,Male,21,Hyderabad,Telangana,India,Regular,ORD101392,07/10/2024,14-Jul-2024,Debit Card,Delivered,Fashion,Running Shoes,3,"1,434.95",9.94875532682833,34.08,697.78,4608.43,8,2.1,3.0,Yes,Satisfied,Agent_17,South,WH-Central,1056.94,2087.77,3876.57
3370,CUST00134,Aditya Singh,Female,45,Delhi,Delhi,India,Regular,ORD102083,11/22/2024,,Debit Card,Delivered,Fashion,Leather Wallet,5,801.74,9.338118920429286,139.35,654.18,4427.89,3,6.1,4.0,No,Satisfied,Agent_03,West,WH-South,654.27,2186.56,3634.36
3371,CUST00807,Priya Nair, Male,21,PUNE,Maharashtra,India,Regular,ORD101266,06/11/2023,17/06/2023,UPI,Cancelled,Electronics,Bluetooth Earbuds,5,1914.76,8.39822048430182,136.16,1578.56,10484.49,10,11.6,4.0,No,Very Satisfied,Agent_03,North,WH-North,1053.06,6001.99,8769.77
3372,CUST00090,Meera Joshi,F,41,Pune,Maharashtra,India,Gold,ORD102375,05/26/2024,2024-05-29,Credit Card,Delivered,Fashion,Denim Jeans,5,4152.78,9.348370952568425,20.0,3388.11,22230.92,8,6.9,5.0,No,Satisfied,Agent_18,West,WH-Central,3956.68,11458.02,18822.81
3373,CUST00713,Rohan Sharma,Female,28,Pune,Maharashtra,India,Platinum,ORD102365,17/02/2023,20-Feb-2023,Debit Card,Cancelled,Sports,Cricket Bat,1,1979.63,5.156351936173848,20.0,337.96,2235.51,4,8.5,2.0,No,Satisfied,Agent_10,West,WH-East,170.32,1349.27,1877.55
3374,CUST00003,Aditya Sharma,M,,Hyderabad,Telangana,India,Regular,ORD100135,2024-06-07,06/09/2024,Cash on Delivery,Shipped,Fashion,Leather Wallet,1,527.38,18.343817720747758,55.91,77.52,564.07,4,6.5,3.0,No,Very Satisfied,Agent_19,East,WH-Central,48.36,248.85,430.64
3375,CUST00175,Arjun Iyer,Male,22,Hyderabad,Telangana,India,Regular,ORD101169,2024-03-15,19-Mar-2024,Net Banking,Delivered,Electronics,LED Monitor,5,1012.69,15.822258766242346,85.51,767.21,5115.02,1,13.2,2.0,No,Neutral,Agent_07,North,WH-South,740.25,2669.33,4262.3
3376,CUST00447,Reyansh Singh,Male,50,jaipur,Rajasthan,India,Regular,ORD102574,13-Jun-2024,06/20/2024,Cash on Delivery,Delivered,Sports,Yoga Mat,3,1038.03,21.0973067238563,20.0,442.28,2919.38,9,2.1,4.0,No,Unsatisfied,Agent_01,South,WH-North,,1394.76,2457.1
3377,CUST01324,Ishaan Reddy,Female,,Bhopal,Madhya Pradesh,India,Regular,ORD102135,25-Nov-2024,2024-11-28,UPI,Shipped,Home & Kitchen,Mixer Grinder,3,725.29,31.21752779441014,58.65,269.39,1824.66,1,16.9,,No,Very Unsatisfied,Agent_12,West,WH-West,219.61,948.97,1496.62
3378,CUST00026,Myra Gupta,Male,27,Jaipur,Rajasthan,India,Regular,ORD101503,03/08/2023,2023-03-10,Credit Card,Delivered,Electronics,LED Monitor,4,1213.43,14.617145217569114,40.01,745.96,4930.21,4,4.7,3.0,No,Very Unsatisfied,Agent_07,South,WH-North,616.03,2742.24,4144.24
3379,CUST00241,Vivaan Nair,Male,34,Ahmedabad,Gujarat,India,Gold,ORD101362,2023-10-19,2023-10-25,Net Banking,Delivered,Electronics,LED Monitor,2,1226.43,20.02237534944638,39.93,353.11,2354.78,3,14.3,1.0,No,Very Unsatisfied,Agent_15,North,WH-Central,364.57,1204.13,1961.74
3380,CUST00513,Aarav Joshi,male,36,Hyderabad,Telangana,India,Silver,ORD103598,07-Oct-2024,14/10/2024,Debit Card,Shipped,Beauty,Sunscreen SPF50,4,784.6,4.2163708543755645,43.59,541.09,3590.75,5,3.0,3.0,No,Neutral,Agent_02,West,WH-East,534.46,1886.93,3006.07
3381,CUST01457,Priya Nair,Female,,,Madhya Pradesh,India,Regular,ORD103367,2024-01-01,2024-01-07,Cash on Delivery,Returned,Fashion,Running Shoes,5,1834.28,2.5649355468200343,70.25,1608.51,10614.92,9,20.7,,No,Very Satisfied,Agent_03,South,WH-South,46.37,7211.03,8936.16
3382,CUST01014,Vivaan Mehta,Male,21, Mumbai,Maharashtra,India,Silver,ORD100148,2024-02-28,2024-03-03,Debit Card,Delivered,Sports,Cricket Bat,9,966.15,6.7251860629768165,33.77,1459.9,9604.24,7,7.2,3.0,No,Very Satisfied,  Agent_19  ,West,WH-Central,211.71,6405.19,8110.57
3383,CUST01244,Meera Gupta,Male,31,Chennai,Tamil Nadu,India,Silver,ORD100303,2023-05-02,05/09/2023,Credit Card,Delivered,Electronics,Bluetooth Earbuds,4,"2,383.77",11.636273214248703,73.29,1516.6,10015.44,9,7.7,1.0,No,Satisfied,Agent_14,South,WH-North,2826.94,4008.72,8425.55
3384,CUST00601,Simran Verma,female,38,Jaipur,Rajasthan,India,Silver,ORD103262,09/03/2023,03/12/2023,Cash on Delivery,Delivered,Electronics,LED Monitor, 3 ,1044.47,1.4054609158716251,21.49,556.09,3666.95,2,3.1,5.0,No,Very Satisfied,Agent_13,South,WH-West,538.76,1973.03,3089.37
3385,CUST00659,Aditya Verma,MALE,34,Lucknow,Uttar Pradesh,India,Silver,ORD101017,20-Oct-2024,26-Oct-2024,Net Banking,Shipped,Home & Kitchen,LED Bulb Pack,3,709.63,8.946856390878215,91.73,348.92,2379.07,17,29.3,4.0,No,Very Unsatisfied,Agent_12,North,WH-West,408.58,1089.19,1938.42
3386,CUST00077,Priya Joshi,Female,34,Jaipur,Rajasthan,India,Gold,ORD101924,29-Nov-2024,01/12/2024,Credit Card,Delivered,Fashion,Running Shoes,4,2463.37,7.871847800866563,246.28,1634.01,10958.12,5,9.9,4.0,No,Satisfied,Agent_19,East,WH-North,,6085.11,9077.83
3387,CUST00339,Neha Gupta,male,40,Hyderabad,Telangana,India,Gold,ORD101052,2023-01-05,,Debit Card,Delivered,Beauty,Hair Serum,3,1914.34,27.20980151613847,235.25,752.46,5168.07,1,13.0,4.0,No,Satisfied,Agent_08,East,WH-South,567.2,2625.45,4180.36
3388,CUST00232,Meera Gupta,Female,39, Hyderabad ,Telangana,India,Gold,ORD104108,09/17/2024,09/20/2024,Net Banking,Delivered,Home & Kitchen,Storage Boxes,6,2091.94,4.331268815516588,56.0,2161.44,14225.43,8,5.1,3.0,No,Satisfied,Agent_03,North,WH-East,3758.14,6032.41,12007.99
3389,CUST00355,Sai Iyer,F,39,Pune,Maharashtra,India,Gold,ORD102413,05/01/2023,01/08/2023,Debit Card,Delivered,Sports,Yoga Mat,4,1425.3,17.094041451310126,147.77,850.79,5725.19,4,6.2,4.0,No,Satisfied,Agent_11,South,WH-North,773.7,2954.37,4726.63
3390,CUST01167,Priya Reddy,Female,34,Kolkata,West Bengal,India,Gold,ORD102637,11/10/2024,2024-11-15,UPI,Delivered,Sports,Yoga Mat,2,1443.06,23.248018718997436,35.68,398.73,2649.56,1,5.3,,Yes,Satisfied,Agent_19,East,WH-West,415.19,1365.55,2215.15
3391,CUST01051,Myra Reddy,Female,22,Jaipur,Rajasthan,India,Silver,ORD103519,13-Jul-2024,19-Jul-2024,UPI,Returned,Electronics,Bluetooth Earbuds,5,"1,127.44",5.84758937972542,120.53,955.36,6383.45,3,24.0,2.0,No,,Agent_13,East,WH-Central,1234.0,2997.67,5307.56
3392,CUST00615,Reyansh Reddy,M,47,Chennai,Tamil Nadu,India,Silver,ORD101904,15-Jan-2023,2023-01-20,UPI,Shipped,Beauty,Face Wash,4,442.22,14.445891978828273,39.7,272.4,1825.45,1,6.5,3.0,No,Neutral,Agent_17,North,WH-North,269.51,931.74,1513.35
3393,CUST01482,Ananya Mehta,Female,33,Bengaluru,Karnataka,India,Gold,ORD103918,08/09/2023,2023-08-15,Cash on Delivery,Shipped,Home & Kitchen,Storage Boxes,2,2156.98,5.6950212390092005,20.0,732.29,4820.57,5,12.9,5.0,No,Unsatisfied,Agent_07,West,WH-South,,2834.44,4068.28
3394,CUST00248,Sneha Sharma,Male,39,Bengaluru,Karnataka,India,Regular,ORD100198,07-Mar-2024,03/13/2024,Credit Card,Pending,Electronics,Bluetooth Earbuds,2,1621.92,7.0201907696640315,62.49,542.9,3621.51,13,1.9,,No,,Agent_03,North,WH-Central,,1908.1,3016.12
3395,CUST00299,Sai Iyer,M,40,Kolkata,West Bengal,India,Silver,ORD101768,2024-09-05,08/09/2024,Credit Card,Delivered,Home & Kitchen,Storage Boxes,3,2176.66,15.846964578280542,125.29,989.13,6609.6,17,19.2,3.0,No,Very Unsatisfied,Agent_04,North,WH-South,,3580.49,5495.18
3396,CUST01045,Meera Joshi,Male,51,Kolkata,West Bengal,India,Gold,ORD102875,2023-07-27,07/29/2023,Credit Card,Delivered,Beauty,Hair Serum,3,1974.71,14.383994216107853,77.67,912.96,6062.63,4,7.1,4.0,No,Satisfied,Agent_11,East,WH-Central,786.67,3294.7,5072.0
3397,CUST00359,Neha Joshi,Male,37,Delhi,Delhi,India,Regular,ORD102240,28/11/2024,03-Dec-2024,Net Banking,Pending,Beauty,Face Wash,6,674.04,,102.24,655.96,4402.44,6,1.5,,No,Satisfied,  Agent_18  ,South,WH-East,387.9,2498.14,3644.24
3398,CUST00273,Ishaan Nair,Male,26,Bengaluru,Karnataka,India,Regular,ORD100404,18/10/2024,10/24/2024,Cash on Delivery,Delivered,Home & Kitchen,Mixer Grinder,4,2646.66,7.803963754340659,20.0,1756.88,11537.34,4,20.5,4.0,No,Neutral,Agent_04,East,WH-East,2606.17,5377.41,9760.46
3399,CUST00034,Vivaan Singh,Female,27,,Madhya Pradesh,India,Gold,ORD104006,02/28/2023,2023-03-04,Net Banking,Delivered,Sports,Football,6,1292.8,31.026056291799822,192.99,963.03,6506.19,21,14.5,2.0,Yes,Unsatisfied,Agent_12,North,WH-South,1723.54,2470.61,5350.17
3400,CUST00412,Arjun Patel,Male,39,Lucknow,Uttar Pradesh,India,Silver,ORD101584,06-Sep-2024,,Debit Card,Delivered,Beauty,Hair Serum,4,1136.36,3.849272277435333,99.86,786.68,5257.01,3,16.8,3.0,No,Neutral,Agent_05,North,WH-Central,1053.26,2430.67,4370.47
3401,CUST00647,Meera Mehta,Male,19,Chennai,Tamil Nadu,India,Regular,ORD100483,19/11/2024,26/11/2024,Net Banking,Delivered,Electronics,Smartwatch,5,449.98,8.305450811342412,215.58,371.35,2649.97,3,6.0,5.0,No,Neutral,Agent_05,South,WH-West,358.11,1118.0,2063.04
3402,CUST00474,Neha Verma,Female,36,PUNE,Maharashtra,India,Silver,ORD101182,02-Oct-2024,10/07/2024,Net Banking,Delivered,Electronics,Smartwatch,5,1091.15,8.043628747048565,87.28,903.04,6007.23,1,31.6,3.0,No,Unsatisfied,Agent_01,North,WH-West,1511.07,2515.52,5016.91
3403,CUST01092,Myra Verma,Male,45,Hyderabad,Telangana,India,Gold,ORD101339,25-Jan-2024,02-Feb-2024,Net Banking,Delivered,Fashion,Cotton T-Shirt,6,853.82,15.019315263067636,206.68,783.63,5343.8,5,5.3,4.0,No,Very Satisfied,Agent_02,North,WH-East,644.87,2718.31,4353.49
3404,CUST00045,Ishaan Mehta,male,40,Indore,Madhya Pradesh,India,Gold,ORD101280,2024-08-01,2024-08-06,Debit Card,Cancelled,Beauty,Hair Serum,2,798.33,,102.37,267.06,1853.11,1,23.0,,No,,Agent_12,South,WH-West,313.0,801.25,1483.68
3405,CUST00941,Reyansh Iyer,Male,34,DELHI ,Delhi,India,Regular,ORD101031,12/04/2024,12/11/2024,Debit Card,Delivered,Sports,Football,2,2575.29,18.8964213418455,197.59,751.91,5126.8,1,4.2,5.0,No,Neutral,Agent_03,East,WH-North,,2713.34,4177.3
3406,CUST00499,Ananya Iyer,Male,35,Jaipur,Rajasthan,India,Gold,ORD100791,29-Aug-2024,04/09/2024,Credit Card,Cancelled,Electronics,LED Monitor,2,984.31,26.05051823298982,122.77,262.04,1840.59,8,22.2,1.0,No,Very Unsatisfied,Agent_19,South,WH-East,,1053.71,1455.78
3407,CUST00522,Meera Sharma, Male,48,Mumbai,Maharashtra,India,Regular,ORD100799,07-Nov-2024,2024-11-11,Debit Card,Shipped,Home & Kitchen,LED Bulb Pack,0,1133.95,12.709966558027567,26.9,356.34,2362.89,2,5.2,3.0,Yes,Very Satisfied,  Agent_13  ,West,WH-North,₹234.69,1361.72,1979.65
3408,CUST00994,Aarav Nair,male,27,Bhopal,Madhya Pradesh,India,Gold,ORD102432,16-May-2024,19/05/2024,UPI,Delivered,Home & Kitchen,LED Bulb Pack,6,434.3,5.954396422122654,129.12,441.12,3020.88,7,6.0,2.0,No,Satisfied,Agent_05,East,WH-South,486.8,1393.6,2450.64
3409,CUST01336,Neha Sharma,Male,23,Pune,Maharashtra,India,Gold,ORD102798,23-Nov-2023,11/28/2023,Debit Card,Delivered,Beauty,Sunscreen SPF50,3,2143.68,14.38170517597554,53.23,991.11,6550.49,5,18.9,2.0,No,Satisfied,Agent_07,East,WH-West,1556.08,2905.73,5506.15
3410,CUST00458,Vivaan Sharma,Male,35,Chennai,Tamil Nadu,India,Platinum,ORD101201,08/04/2023,08/09/2023,Cash on Delivery,Pending,Electronics,Smartwatch,6,2844.5,3.566136166804056,-186.41,2962.51,19545.8,3,7.7,5.0,Yes,Neutral,Agent_01,South,WH-Central,2086.75,11284.19,16458.37
3411,CUST01072,Pooja Patel,Female,41,Mumbai,Maharashtra,India,Gold,ORD100422,2023-04-30,2023-05-03,Debit Card,Delivered,Electronics,Smartwatch,7,3432.87,7.221943911401926,38.48,4013.04,26346.17,5,4.3,3.0,No,Very Unsatisfied,Agent_03,West,WH-East,-684.61,18927.74,22294.65
3412,CUST01322,Simran Reddy,Male,45,Bhopal,Madhya Pradesh,India,Gold,ORD102362,2024-12-27,12/30/2024,Net Banking,Delivered,Fashion,Denim Jeans,2,1049.62,18.310331709732058,20.0,308.67,2043.53,8,2.2,4.0,No,Unsatisfied,Agent_15,East,WH-South,297.85,1088.34,1714.86
3413,CUST01442,Vivaan Verma,Male,25,Mumbai,Maharashtra,India,Gold,ORD101951,06-Sep-2023,09/12/2023,Debit Card,Returned,Beauty,Lip Balm Set,4,1072.66,5.849131371705642,47.87,727.14,4814.68,1,4.4,4.0,No,Unsatisfied,Agent_16,West,WH-North,,2880.2,4039.67
3414,CUST01362,Myra Iyer,female,22,Bengaluru,Karnataka,India,Gold,ORD103069,2023-02-28,03/03/2023,Cash on Delivery,Delivered,Electronics,Smartwatch,2,1812.69,6.9071011889372675,215.67,607.49,4198.13,2,11.6,4.0,No,Very Satisfied,Agent_07,North,WH-Central,6.42,2545.39,3374.97
3415,CUST01060,Ishaan Gupta,Male,,Indore,Madhya Pradesh,India,Gold,ORD101883,01/28/2023,02/01/2023,Net Banking,Shipped,Sports,Football,6,1241.17,20.26361422608261,51.45,1068.84,7058.27,4,3.2,3.0,No,Very Satisfied,Agent_05,East,WH-South,,3760.8,5937.98
3416,CUST01203,Priya Patel,F,54,Pune,Maharashtra,India,Platinum,ORD103921,06/12/2023,16-Jun-2023,Net Banking,Delivered,Electronics,LED Monitor,1,488.64,15.282774149142366,33.67,74.51,522.14,4,2.8,4.0,No,Very Satisfied,Agent_12,West,WH-West,85.89,219.89,413.96
